# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
64556217 34.94007 34.98406 35.46689 -108.91   55.36  145.60   18.56   26.31 3.2831e+08 1.3876e+09 17.97606 1.62765 0.32930   68976 1.105e+06     3543 64785761 64785761
64556218 34.86258 35.07360 35.45092   19.63  133.00   98.82    8.91   10.70 3.5746e+07 9.9099e+07 8.58310 0.96293 0.26290  434.52   26614      485 64556479 64785761
64556223 34.96072 35.01326 35.42910  -25.69   98.05  158.16   10.75   12.37 2.5155e+07 6.0901e+07 7.63521 0.45085 0.18990  170.63   13383      306 64785761 64785761
64556226 34.79800 35.23281 35.44175   65.98  127.23  143.09   10.56   10.32 8.4352e+07 1.008e+08 11.42817 0.94905 0.56180  448.98   27263     1755 64785761 64785761
64556227 34.84876 35.27637 35.43127   32.89  113.30  206.12   10.47   12.21 3.3479e+07 1.1063e+08 8.39718 0.61544 0.28950  536.81   31091     1147 64785761 64785761
64556229 34.91163 35.14212 35.47661  -82.10  145.78  172.71    8.37    7.32 1.1158e+07 3.0634e+07 5.82254 0.27862 0.23970   45.61  5072.1      142 64785761 64785761
64556233 34.94006 35.11446 35.42468  -80.75  125.14  186.22   14.33   19.42 1.2066e+08 3.9437e+08 12.87606 0.97402 0.28950  6161.5 1.8709e+05     2931 64556500 64785761
64556245 34.94092 35.27471 35.59710  -13.28   74.39  295.78    9.95   12.84 7.1113e+07 2.1507e+08 10.79577 1.84917 0.31610  1923.6   79480      457 64556519 64785761
64556248 34.91923 35.21584 35.60094   59.38   83.09  285.53   11.46   12.42 3.5183e+07 1.1934e+08 8.53803 0.61313 0.31610  620.83   34600      232 64785761 64785761
64556250 34.86248 35.18480 35.57956  -18.86   53.67  154.37    8.41    9.57 2.3451e+07 7.0352e+07 7.45915 0.87431 0.37920  225.08   16407      801 64785761 64785761
64556252 34.83620 35.18620 35.62785   48.22   -5.09  149.17   12.27   12.90 8.5859e+07 2.0592e+08 11.49577 1.02634 0.40570  1769.5   74746     1666 64785761 64785761
64556253 34.88813 35.17706 35.55627   12.24  106.34  132.92    8.30   10.73 1.6831e+07 6.1662e+07 6.67746 0.48404 0.21310  174.74   13620      394 64785761 64785761
64556255 34.94369 35.19829 35.63072  181.95  145.65  141.83    8.11   12.43 1.8535e+07 1.6958e+08 6.89577 0.70540 0.36590  1218.8   56824      166 64785761 64785761
64556266 34.93276 35.21313 35.65062  216.08  -98.65  241.68    8.58    8.96 1.607e+07 3.6127e+07 6.57606 0.53072 0.25000  62.602  6402.1      185 64785761 64785761
64556282 34.75161 35.39013 35.39592  144.52  -69.08   89.67    9.89   10.05 6.9592e+07 8.662e+07 10.71831 0.83979 0.52190  335.57   22008      768       -1       -1
64556325 34.95439 35.22260 35.66872  291.10 -117.31  297.09    9.29   10.39 2.5718e+07 4.7282e+07 7.69155 0.51827 0.33930  104.95  9361.3      161 64785761 64785761
64556334 34.95362 35.13195 35.36677   33.21 -144.04  279.79   10.84   16.27 5.9958e+07 3.8521e+08 10.19859 1.07291 0.26290  5889.8 1.8099e+05      564 64556500 64785761
64556343 34.89339 35.03981 35.61400   33.45 -194.22  183.15   47.14   63.46 7.4563e+09 3.0099e+10 50.90704 4.53280 0.45880 2.5117e+07 8.2353e+07    59168 64785761 64785761
64556347 34.96037 35.12226 35.54983  -88.92 -222.32  275.91   23.17   29.83 6.2465e+08 2.7746e+09 22.27465 1.96055 0.41900 2.609e+05 2.9374e+06     6507 64785761 64785761
64556349 34.91955 35.16206 35.78714  -99.26  -81.03   66.18   12.24   13.40 7.2239e+07 2.069e+08 10.85211 0.68987 0.36590  1785.8   75251      533 64785761 64785761
64556372 34.89782 35.10320 35.58983   70.57 -232.06  220.82   15.43   19.59 1.9014e+08 1.0372e+09 14.98169 1.40154 0.47210   39445 7.3271e+05     1718 64785761 64785761
64556379 34.94037 35.28468 35.59599  112.14 -232.86  249.74   13.17   15.75 5.6732e+07 1.8056e+08 10.01268 0.90992 0.22640    1375   62090      523 64556519 64785761
64556381 34.94149 35.42508 35.48666   82.20  -26.03  151.60   24.91   34.25 9.3127e+08 3.5239e+09 25.44648 2.61629 0.32930 4.1284e+05 4.1148e+06     6514 64785761 64785761
64556384 34.76659 35.36044 35.50185   75.53 -168.13  203.14   16.49   19.64 1.9803e+08 5.4408e+08 15.18732 1.16100 0.39240   11430 2.947e+05     2547 64785761 64785761
64556387 34.77990 35.32381 35.58420  140.16 -180.83  203.32    8.13    8.32 1.0969e+07 1.3428e+07 5.79014 0.40623 0.49870  9.3616  1582.8      909 64785761 64785761
64556389 34.72635 35.39426 35.55638   52.87 -112.27  200.73    8.13    8.98 1.4183e+07 3.7831e+07 6.30704 0.45529 0.20000  68.395  6832.7      203       -1       -1
64556390 34.73396 35.39456 35.53046   65.36 -143.09  184.91   11.77   16.01 9.6648e+07 3.0958e+08 11.95775 1.76234 0.35260  3871.1 1.3293e+05     2528       -1       -1
64556391 34.77344 35.41349 35.52468   53.41 -144.97  203.04   10.31   20.30 5.4465e+07 5.638e+08 9.87746 0.91919 0.23970   12238 3.0989e+05     2692 64785761 64785761
64556392 34.91482 35.42709 35.56535   28.30 -134.90  179.20   14.03   14.75 1.218e+08 2.3718e+08 12.91690 1.37242 0.43230  2321.2   91258     1611 64785761 64785761
64556393 34.81389 35.40191 35.62975   75.08 -182.96  185.59   13.49   13.86 9.4944e+07 2.3408e+08 11.88732 0.92512 0.45880  2263.4   89580     1308 64785761 64785761
64556399 34.92780 35.41265 35.55303   32.76  -83.24  248.71    9.41   10.80 6.6e+07 1.9634e+08 10.53099 1.37655 0.45880  1614.8   69884      764 64785761 64785761
64556406 34.96055 35.36794 35.60832  223.53 -123.03  191.34   14.62   16.01 1.0175e+08 1.7563e+08 12.16479 0.91690 0.17660  1303.8   59710      554 64785761 64785761
64556409 34.91915 35.09208 35.84589  124.76 -178.37  164.08    9.87   10.32 3.4225e+07 6.7901e+07 8.46056 0.65986 0.27620  210.26   15606      580 64785761 64785761
64556414 34.96306 35.39432 35.83559   93.84 -150.89  245.38    8.54    8.83 5.2958e+07 7.1493e+07 9.78451 1.35979 0.72110  232.14   16784      775       -1       -1
64556418 34.81851 34.96120 35.37362   57.87 -111.10  201.00    8.44    8.98 2.1944e+07 6.4873e+07 7.29437 0.63885 0.35260  192.63   14632      152       -1       -1
64556424 34.89501 35.08881 35.45783   62.61  -74.86  213.59    8.12   12.05 1.8155e+07 1.0477e+08 6.84789 0.56782 0.32930  483.56   28792      137 64556500 64785761
64556426 34.91704 35.20454 35.17377  -51.49 -137.93  -95.61    8.65   11.17 1.3806e+07 5.938e+07 6.25070 0.53221 0.18990  162.54   12914      100       -1       -1
64556427 34.79810 35.18488 35.31432  -83.15 -139.45   -5.32   11.73   11.82 6.0338e+07 9.7014e+07 10.21972 0.92238 0.26290  417.14   25827      368 64785761 64785761
64556428 34.91907 35.12377 35.26289  -47.05 -133.79  -33.89    8.69   16.19 1.6831e+07 2.1479e+08 6.67746 0.49563 0.20000  1918.8   79333      102 64785761 64785761
64556436 34.86514 35.12937 35.30406  -89.30 -103.52    0.00   14.28   16.64 1.1687e+08 3.238e+08 12.73944 1.00935 0.40570  4219.8 1.4163e+05      709 64556500 64785761
64556437 34.85249 35.13013 35.38989  -98.71 -112.48   30.20   12.73   15.03 9.0028e+07 2.7803e+08 11.67887 1.39097 0.33930  3149.3 1.1421e+05      540 64556500 64785761
64556445 34.87855 35.15692 35.40145 -153.26 -204.01   -8.67   10.98   18.63 3.4803e+07 3.207e+08 8.50704 0.62034 0.17660  4142.7 1.3972e+05      256 64556501 64785761
64556454 34.85493 35.12219 35.31354   54.67 -117.48  172.39   10.50   13.60 3.631e+07 1.1215e+08 8.62817 0.66450 0.22640  551.07   31696      222 64556500 64785761
64556455 34.87086 35.12291 35.36903   22.40 -163.62  233.97    8.81    8.63 3.1394e+07 6.6577e+07 8.21972 0.91186 0.36590  202.46   15178      210 64556500 64785761
64556456 34.91627 35.17163 35.30163   -7.55  -94.56   38.66   10.52   11.82 3.1577e+07 7.3944e+07 8.23662 0.59559 0.23970  247.66   17602      200 64556500 64785761
64556461 34.90437 35.14567 35.43949   40.72 -168.57  210.69   10.58   13.04 3.3099e+07 1.2746e+08 8.36620 0.71957 0.23970  704.54   37973      208 64551248 64785761
64556463 34.82251 35.23816 35.32834   20.33 -130.47  143.20    8.07   11.49 2.7042e+07 1.3863e+08 7.82113 0.78765 0.35260  827.84   42755      189 64555848 64785761
64556468 34.93073 35.01199 35.26151   50.25  -78.56  199.02    8.83   12.15 3.007e+07 2.1563e+08 8.10282 0.94934 0.33930  1933.3   79775      232       -1       -1
64556471 34.94608 35.15584 35.20932  -34.63 -149.16  -78.78   10.83   14.26 3.7451e+07 6.9592e+07 8.71831 0.62422 0.47210  220.43   16157      469       -1       -1
64556478 34.95552 35.26139 35.41269 -165.81  -91.37   -8.48   39.50   39.84 5.5451e+09 1.1323e+10 46.12254 5.53552 0.49870 3.8766e+06 2.1237e+07    40403 64785761 64785761
64556479 34.85975 35.07309 35.45276   -7.44 -215.45  136.54   13.06   14.12 1.2142e+08 2.1183e+08 12.90282 1.41270 0.37920  1868.3   77795      766 64556500 64785761
64556485 34.92606 35.15918 35.59765  -52.58 -250.78   28.32   13.28   19.93 8.4535e+07 5.6324e+08 11.43662 1.07405 0.31610   12215 3.0945e+05      718 64785761 64785761
64556487 34.94930 35.13188 35.60108  -54.26   -7.98   68.37   14.16   20.44 5.8056e+07 5.0197e+08 10.09014 0.75891 0.25000  9791.8 2.6302e+05      329 64785761 64785761
64556488 34.96525 35.15030 35.56863  152.69  -94.66 -117.15    8.39   13.70 1.6268e+07 8.5676e+07 6.60141 0.78533 0.50860  328.59   21670       96 64785761 64785761
64556489 34.83938 35.15692 35.45235   51.95 -178.99  131.00    8.36   17.58 2.3831e+07 2.9662e+08 7.49859 0.82639 0.20000    3566 1.2514e+05      167 64556500 64785761
64556491 34.89118 35.13746 35.31046  -29.31 -171.40   88.44    9.36   24.51 4.5014e+07 1.1701e+09 9.26901 1.26179 0.26290   49724 8.687e+05      267 64556500 64785761
64556493 34.86821 35.12237 35.35679  -33.47 -117.62   94.13   10.11   17.28 1.4563e+07 2.5549e+08 6.36338 0.41361 0.20000  2677.5 1.0136e+05      123 64556500 64785761
64556494 34.88756 35.12346 35.39323   41.89 -164.84   41.88    9.87   22.72 2.3451e+07 4.9986e+08 7.45915 0.49233 0.23970  9712.8 2.6146e+05      126 64556500 64785761
64556496 34.92117 35.10639 35.38548  -51.05 -127.04  153.15   10.20   14.59 3.7254e+07 2.1394e+08 8.70282 0.70436 0.35260  1904.3   78893      232 64556500 64785761
64556500 34.87830 35.13404 35.37961  -22.04 -155.03  104.72   63.91   82.67 5.7606e+10 1.1041e+11 100.63803 14.25248 0.57500 3.4911e+08 5.6004e+08   443700 64785761 64785761
64556501 34.87518 35.14727 35.41458  -52.03 -130.41  117.24   30.61   62.53 2.0225e+09 4.1493e+10 32.95493 2.80487 0.45880 4.6197e+07 1.2736e+08    12260 64556500 64785761
64556502 34.85942 35.12211 35.49823   44.65 -146.14  130.48   15.52   20.05 8.5479e+07 5.4803e+08 11.47887 0.88509 0.23970   11589 2.9772e+05      494 64785761 64785761
64556504 34.92297 35.17570 35.48739   62.20 -127.35  221.82    8.38   14.93 1.3239e+07 1.6451e+08 6.16479 0.42896 0.20000  1149.8   54439       76 64785761 64785761
64556507 34.89254 35.14439 35.49030   79.43  -90.40  236.42   13.57   12.87 9.3423e+07 1.3504e+08 11.82394 1.26734 0.68130  787.15   41199      564 64785761 64785761
64556509 34.88225 35.03606 35.54861   41.49  -59.77  189.14   35.66   47.04 2.431e+09 1.2269e+10 35.04085 3.02708 0.43230 4.5214e+06 2.3761e+07    17935 64785761 64785761
64556511 34.92238 35.17546 35.52466   77.07 -105.79  278.79   31.14   38.89 1.4239e+09 5.1535e+09 29.31549 2.61033 0.36590 8.5634e+05 7.0295e+06     9868 64785761 64785761
64556512 34.92056 35.12365 35.54961  135.75   12.54  237.33   12.71   14.26 6.3549e+07 1.5507e+08 10.39859 0.98762 0.61490  1026.5   50083      812 64785761 64785761
64556513 34.82886 35.30980 35.56596  104.13 -107.53  155.38   11.30   15.03 3.3099e+07 2.8592e+08 8.36620 0.59921 0.28950    3323 1.1881e+05      243 64785761 64785761
64556515 34.94558 35.16409 35.64003   36.64 -226.42  111.32   10.56   15.16 1.8155e+07 1.2425e+08 6.84789 0.36449 0.17660  670.86   36629      104 64785761 64785761
64556516 34.88535 35.15119 35.60804   25.31  -48.10  126.97    8.75    8.90 1.2104e+07 6.4676e+07 5.98310 0.49990 0.27620  191.51   14569       71 64785761 64785761
64556517 34.92858 35.18258 35.61444  152.59 -200.71  185.57    8.81   10.28 2.231e+07 9.8338e+07 7.33662 0.82845 0.49870  428.14   26326      512 64785761 64785761
64556519 34.95162 35.27460 35.60272   34.76   64.75  185.77   33.13   70.69 1.7183e+09 4.4859e+10 31.20845 2.60208 0.33930 5.3573e+07 1.4153e+08    11260 64785761 64785761
64556527 34.96127 35.23023 34.66693  -23.34 -214.20  117.49   21.10   23.19 1.007e+09 2.362e+09 26.11831 2.71513 0.60160 1.9152e+05 2.3406e+06     8335       -1       -1
64556530 34.94903 35.28668 34.66093  -37.31 -197.24  132.96   17.75   19.23 6.0155e+08 9.3789e+08 21.99718 2.13880 0.61490   32515 6.3568e+05     5147       -1       -1
64556534 34.92728 35.02411 35.61518 -212.56 -121.07    9.95   19.85   21.64 8.2e+08 1.36e+09 24.39014 2.70150 0.45880   66365 1.0741e+06     6882 64556343 64785761
64706146 36.24739 35.33911 34.52104   -4.00 -154.14  234.13   10.82   10.61 8.5859e+07 1.0289e+08 11.49577 1.51568 0.40570  329.94   21736      522       -1       -1
64706147 36.23973 35.37625 34.50631  -16.94 -149.49  221.77    9.41   11.08 4.2169e+07 9.607e+07 9.07042 0.92753 0.33930  84.245  7964.5      244       -1       -1
64706148 36.29844 35.36263 34.58763  -44.86 -153.46  186.94   12.63   12.24 3.469e+08 3.6155e+08 18.30845 3.20431 0.64140  4816.7 1.561e+05     2170       -1       -1
64706157 36.30628 35.29605 34.57825  -37.68   53.25  178.67   16.14   16.44 6.0155e+08 6.0296e+08 21.99718 2.56024 0.95350   13860 3.3958e+05     3650       -1       -1
64706188 36.38876 35.34906 34.48155   73.72  -37.45  268.31   15.90   16.03 5.207e+08 5.231e+08 20.96197 2.60192 0.99340   10505 2.7698e+05     3068 64831412 64831412
64706226 35.53661 34.58771 35.19665 -195.80  -66.41  177.63    9.21   16.95 2.8563e+07 3.6592e+08 7.96479 0.72860 0.27620  39.876  4594.9      171 64706227 64706498
64706227 35.52565 34.58463 35.19396 -203.26  -44.77  156.20   39.75   39.75 1.1452e+10 1.1452e+10 58.73521 9.12734 1.00000 3.9621e+06 2.1578e+07    71886 64706498 64706498
64706228 35.53190 34.59826 35.18646 -190.99  -52.75  124.76   10.40   17.01 3.1775e+07 2.6761e+08 8.25352 0.60205 0.20000  48.928  5340.8      173 64706227 64706498
64706231 35.51824 34.59785 35.20383 -179.46  -57.93  166.78   16.03   19.15 1.2861e+08 5.6155e+08 13.15211 1.24347 0.35260   716.7   38454      761 64706227 64706498
64706232 35.51810 34.60115 35.20576 -185.48  -69.60  158.30    8.07   10.81 1.7014e+07 7.338e+07 6.70282 0.83721 0.22640  14.747  2210.9       97 64706231 64706498
64706239 35.51246 34.64291 35.15703  -34.08 -124.52  107.43    8.43    8.82 3.707e+07 6.3169e+07 8.68873 0.50425 0.52190  183.03   14092      271       -1       -1
64706262 35.48489 34.51794 35.17607 -132.97  -37.92  197.48   10.14    9.44 1.3144e+08 1.3504e+08 13.24930 1.79738 0.96680   747.3   39654      907 64706498 64706498
64706268 35.40868 34.40708 35.21110 -118.66   -7.73  172.47   17.37   17.37 8.8563e+08 8.8563e+08 25.02394 3.01643 1.00000   29126 5.8626e+05     5256       -1       -1
64706271 35.56754 34.44705 35.27213  -51.47  171.32  177.19   13.14   13.33 2.1197e+08 2.8592e+08 15.53803 1.90783 0.70780  1870.7   77868     1907 64706336 64706498
64706307 35.57263 34.41151 35.31159  -18.59  208.23  237.81    8.64    9.42 3.1958e+07 7.8859e+07 8.26901 0.95826 0.28950   49.47  5384.3      233 64706843 64706498
64706324 35.56321 34.45460 35.24877    7.95  258.47  270.42    8.24    8.96 2.8183e+07 5.4085e+07 7.92958 0.77947 0.39240  38.863  4508.7      159 64706499 64706498
64706334 35.58249 34.46956 35.27111  -85.77   90.73  257.78   14.14   19.20 2.2563e+08 1.593e+09 15.86338 1.77486 0.56180  2109.1   85048     1304 64706336 64706498
64706335 35.57224 34.46598 35.26668  -39.66  233.07  255.60   39.65   36.60 7.1817e+09 1.3382e+10 50.27183 5.39992 0.96680 1.6189e+06 1.1212e+07    54242 64706843 64706498
64706336 35.57625 34.47281 35.26297  -70.41  121.10  257.87   29.43   28.36 3.8592e+09 5.1282e+09 40.87042 11.86516 0.80080 4.9152e+05 4.6771e+06    29942 64706335 64706498
64706348 35.59569 34.44874 35.28900  -36.83  117.05  313.40    8.23    9.62 2.5338e+07 6.8845e+07 7.65352 0.79260 0.45880  31.681  3879.7      181 64706336 64706498
64706385 35.48342 34.43391 35.24338   17.27  108.72  279.98    8.67    9.10 4.0479e+07 8.8507e+07 8.94648 0.97499 0.43230  77.882  7517.5      273 64706498 64706498
64706388 35.47348 34.47694 35.08469   66.27  154.00  293.45    8.49    7.99 6.2028e+07 6.638e+07 10.31549 1.25303 0.74770  176.74   13734      376       -1       -1
64706390 35.46937 34.33337 35.23135  144.35  143.21  294.37   11.05   10.75 1.3372e+08 1.3976e+08 13.32394 0.94547 0.72110   772.4   40630      827       -1       -1
64706398 35.51138 34.42761 35.25521   94.83  120.17  229.42   11.59   11.90 1.3693e+08 2.0535e+08 13.43099 2.23300 0.50860  808.41   42014      871 64706498 64706498
64706408 35.51590 34.41754 35.15059   33.35   93.30  325.76   11.49   11.72 1.538e+08 2.4845e+08 13.95915 1.55403 0.56180  1010.5   49506     1419 64706498 64706498
64706418 35.55185 34.40130 35.19621   39.63  132.16  315.45    8.75    9.05 1.9479e+07 4.1423e+07 7.01127 0.46701 0.41900  19.121  2676.3      209 64706498 64706498
64706421 35.46317 34.44702 35.18961   66.57  142.79  317.42    8.82   10.20 7.4324e+07 1.4676e+08 10.95634 1.91542 0.57500  250.11   17730      939 64706498 64706498
64706432 35.49421 34.46878 35.08531  114.62  139.71  278.36    9.32   11.78 7.1873e+07 1.9028e+08 10.83380 0.87993 0.53520  234.51   16910      607       -1       -1
64706433 35.48649 34.50182 35.07746  111.30  145.14  271.83   11.94   15.30 1.1952e+08 8.0887e+08 12.83521 1.20487 0.80080  622.66   34675     1330       -1       -1
64706473 35.60972 34.49870 35.17111    6.65  168.23  266.45   10.41   10.30 1.0554e+08 1.201e+08 12.31408 1.05913 0.80080  490.32   29087      692 64706498 64706498
64706476 35.59828 34.56729 35.20638   29.66  142.02  273.34    8.35    9.72 3.1577e+07 5.2958e+07 8.23662 0.74616 0.44560  48.346  5294.1      214 64706498 64706498
64706492 35.54638 34.49746 35.21344   28.16   41.18  338.02   10.71   18.67 2.2127e+07 3.0127e+08 7.31549 0.51758 0.20000  24.423    3204      124 64706498 64706498
64706493 35.55203 34.52620 35.18330   19.70   94.69  335.16    9.23   14.49 2.893e+07 2.1085e+08 8.00000 0.44861 0.39240  40.863  4678.3      170 64706498 64706498
64706494 35.56703 34.52075 35.15868   24.70  103.66  331.87   15.05   23.66 1.5662e+08 1.3739e+09 14.04507 1.43233 0.47210  1046.3   50791      917 64706498 64706498
64706497 35.52769 34.48863 35.24317   53.63   81.42  331.46    8.47   12.60 1.7394e+07 1.6451e+08 6.75211 0.85110 0.31610  15.387    2281      105 64706843 64706498
64706498 35.55775 34.49067 35.22986   29.79   87.42  312.46   74.72   74.72 1.4803e+11 1.4803e+11 137.83521 79.37478 1.00000 7.3483e+08 1.0088e+09   379185       -1       -1
64706499 35.55073 34.46980 35.24848   11.35  109.85  288.19   25.46   34.82 8.6197e+08 4.669e+09 24.79859 2.57158 0.50860   27650 5.6427e+05     4729 64706336 64706498
64706500 35.58810 34.43137 35.21570   42.35   96.07  302.12    8.46    8.47 1.3239e+07 3.8014e+07 6.16479 0.48841 0.32930  9.1106  1551.5       82 64706843 64706498
64706501 35.60376 34.47049 35.22273   63.93   64.21  323.81   13.04   15.55 8.1507e+07 2.7859e+08 11.29859 0.64597 0.45880  298.57   20196      520 64706843 64706498
64706502 35.60025 34.45316 35.23442   29.35   99.43  308.93   15.81   22.39 2.1141e+08 1.3325e+09 15.52394 1.62992 0.40570  1861.2   77576     1450 64706335 64706498
64706505 35.56037 34.51502 35.20282   88.37  141.60  373.59    9.78    9.33 2.1183e+07 5.6732e+07 7.20986 0.39119 0.35260  22.462  3012.8      146 64706498 64706498
64706509 35.46480 34.51970 35.16606  133.08   96.25  348.58    8.55    8.55 7.5845e+07 7.5845e+07 11.02958 1.20268 1.00000  260.03   18244      523 64706498 64706498
64706511 35.45125 34.49677 35.19432   30.56  176.12  323.41   13.23   13.16 1.9296e+08 2.1282e+08 15.05634 1.25472 0.77420  1561.9   68192     1285 64706498 64706498
64706514 35.48137 34.52102 35.19673   84.45  159.61  316.47   10.76   10.78 1.5563e+08 1.7254e+08 14.01690 1.06015 0.57500  1033.7   50340      973 64706498 64706498
64706515 35.51172 34.50885 35.19294   13.25  144.63  315.01   17.58   20.63 2.3986e+08 8.131e+08 16.18873 1.40518 0.28950  2371.8   92715     1515 64706498 64706498
64706529 35.46768 34.40760 35.28631  123.42   99.63  258.24    8.26    7.79 3.1211e+07 3.1958e+07 8.20423 0.57232 0.64140  47.276  5207.6      203 64706498 64706498
64706543 35.57689 34.44258 35.30921   44.45  109.77  213.24    8.58    9.10 6.6944e+07 9.7972e+07 10.58028 2.07629 0.61490  204.61   15296      506 64706847 64706498
64706545 35.52138 34.39940 35.28514  101.54   97.33  272.92   14.93   15.33 2.8563e+08 3.7239e+08 17.15915 1.47039 0.62820  3316.7 1.1865e+05     1960 64706498 64706498
64706554 35.47058 34.45678 35.35465   38.97   84.38  270.80    8.70    8.29 5.1254e+07 8.1704e+07 9.67887 0.78444 0.60160  122.53   10491      424       -1       -1
64706559 35.55579 34.40701 35.35410   48.40  157.44  231.74    9.33   10.06 4.7099e+07 8.6056e+07 9.40986 0.96290 0.49870  104.17  9310.1      375       -1       -1
64706566 35.53696 34.45157 35.29394  140.48  138.29  258.28    8.31    8.13 3.3282e+07 6.9972e+07 8.38169 0.78841 0.40570   53.48  5701.9      203 64706335 64706498
64706599 35.48952 34.41791 35.31114   87.21   65.42  313.29   10.25   10.35 1.0515e+08 1.2275e+08 12.29859 1.15370 0.77420  486.94   28939      789 64706498 64706498
64706601 35.54887 34.46306 35.30586  107.56   67.95  336.00    9.21    9.12 5.6366e+07 7.1873e+07 9.99014 1.16109 0.77420  147.07   11998      418 64706710 64706498
64706608 35.58000 34.44542 35.25970   62.34  119.88  261.86   15.07   14.44 2.7549e+08 4.2366e+08 16.95634 3.70901 0.86060  3094.4 1.1274e+05     2233 64706336 64706498
64706617 35.53555 34.39646 35.28665  118.99  133.04  296.84    9.74   10.88 8.3972e+07 1.3466e+08 11.40986 0.94286 0.74770  316.15   21064      666 64706545 64706498
64706619 35.57208 34.47106 35.24570  178.55  143.99  333.24    8.98    9.29 3.2535e+07 6.393e+07 8.31831 0.63492 0.33930  51.201  5522.2      187 64706499 64706498
64706621 35.54904 34.41809 35.28032  161.79  137.01  332.27    9.45    8.74 2.9127e+07 5.8437e+07 8.01690 0.40111 0.33930    41.4  4723.3      224 64706843 64706498
64706622 35.57320 34.44816 35.26730  178.15  131.51  367.82   11.69   11.86 1.3182e+08 1.7817e+08 13.26197 0.90447 0.57500  751.45   39816      799 64706271 64706498
64706631 35.56486 34.44151 35.33155  174.79  136.78  270.06   12.71   17.61 1.6338e+08 4.3986e+08 14.24507 1.92445 0.32930  1134.8   53914      954 64706843 64706498
64706652 35.57624 34.46468 35.33814  159.32  167.26  323.47    8.55    8.36 2.2887e+07 4.0845e+07 7.39718 0.45676 0.27620   26.06  3360.6      161 64706710 64706498
64706654 35.46144 34.49623 35.30958   39.13   70.38  261.60   16.71   17.10 5.6606e+08 6.3521e+08 21.55493 2.28869 0.53520   12332 3.1164e+05     3371 64706498 64706498
64706660 35.44606 34.51777 35.32199   97.67  104.58  278.08   11.57   12.85 6.0704e+07 1.7479e+08 10.24085 0.76010 0.33930  169.57   13322      385       -1       -1
64706669 35.50132 34.52054 35.34241   53.82  117.39  222.87    9.13    9.12 8.8507e+07 8.9268e+07 11.61268 1.83475 0.96680  349.75   22688      520 64706498 64706498
64706681 35.58182 34.62705 35.26344    6.53  107.63  218.59    8.50    8.31 5.5408e+07 6.638e+07 9.93380 1.03554 0.60160  142.31   11711      328       -1       -1
64706710 35.54544 34.48640 35.32135   17.06  177.14  220.89   32.39   32.39 4.707e+09 4.707e+09 43.66901 4.88532 1.00000 7.1963e+05 6.1873e+06    30028 64706843 64706498
64706713 35.56176 34.49846 35.31741  125.02  190.21  317.20    8.43    8.93 4.2169e+07 5.7493e+07 9.07042 0.75515 0.62820  84.245  7964.5      358 64706710 64706498
64706727 35.44070 34.53388 35.33866  130.05  109.87  304.00   13.40   12.16 1.8479e+08 2.1014e+08 14.84085 1.02389 0.61490  1437.4   64151     1229       -1       -1
64706732 35.58527 34.40632 35.14059   22.19   90.98  261.95    9.81   10.48 1.0666e+08 1.4296e+08 12.35775 1.31130 0.81410  500.42   29527      914 64706498 64706498
64706735 35.60320 34.40716 35.16706   28.78   68.13  255.53    8.27    9.47 1.7451e+08 2.431e+08 14.56338 1.42859 0.66800  1287.8   59170     1351 64706498 64706498
64706739 35.68707 34.47180 35.18713   -3.03   81.19  250.88   13.15   12.14 2.2239e+08 2.4239e+08 15.78732 1.46316 0.70780  2051.3   83329     1453 64706498 64706498
64706757 35.64500 34.32553 35.26335   -5.85  155.65  230.10    9.85    9.45 7.3563e+07 7.9437e+07 10.91831 1.17467 0.66800  245.22   17474      557       -1       -1
64706760 35.65601 34.42468 35.25103    2.42   59.67  261.17    9.04    9.66 1.0724e+08 1.1801e+08 12.37887 2.16090 0.68130  505.64   29753      752 64706843 64706498
64706780 35.72008 34.44957 35.32332   44.30  132.97  230.54    8.66    8.28 6.8268e+07 7.4521e+07 10.64930 0.82476 0.82740  212.45   15725      472       -1       -1
64706798 35.62413 34.43218 35.29686  176.81  196.90  325.44    9.47   10.37 4.6141e+07 1.0628e+08 9.34648 0.56202 0.35260  100.14  9043.9      820 64706848 64706498
64706811 35.61525 34.42787 35.28280   74.57  151.12  317.06    9.95    9.32 3.1775e+07 4.7465e+07 8.25352 0.69808 0.52190  48.928  5340.8      186 64706843 64706498
64706813 35.59644 34.45988 35.35038  105.41  110.13  319.75    8.12    8.13 4.993e+07 7.0169e+07 9.59437 1.27173 0.66800  116.52   10110      512 64706843 64706498
64706821 35.59786 34.43270 35.26762   74.58  196.44  293.91   16.70   18.18 2.3127e+08 4.9155e+08 15.99437 1.60987 0.39240  2211.4   88061     1349 64706335 64706498
64706837 35.58124 34.43387 35.26497  129.92  193.70  296.69    8.20   16.65 2.4958e+07 3.8606e+08 7.61549 1.07753 0.27620  30.775  3797.7      216 64706608 64706498
