# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
23032619 35.46525 34.83370 35.52437 -137.60  -86.19  120.45   12.33   14.51 5.8817e+07 1.5662e+08 10.13380 0.81872 0.25000  1046.3   50791      377 23038580 23038580
23032620 35.44591 34.85875 35.65058 -154.04  -73.44  117.22   15.40   16.85 2.0296e+08 3.6915e+08 15.31268 1.37549 0.40570  5427.5 1.7043e+05     1199 23038580 23038580
23032628 35.38323 34.77634 35.80979 -102.56   38.67  275.90    8.13   11.13 2.2887e+07 7.2817e+07 7.39718 0.67681 0.26290  240.46   17224      316       -1       -1
23032634 35.48768 34.98421 35.53337 -268.14   -7.46   -9.23   11.38   16.82 3.9155e+07 2.8845e+08 8.84789 0.48999 0.21310  3379.8 1.203e+05      229 23038580 23038580
23032640 35.50051 34.92907 35.54799 -116.21 -234.74  287.73   12.03   12.22 3.4803e+07 1.1121e+08 8.50704 0.47248 0.39240  542.21   31320      195 23038580 23038580
23032654 35.31196 35.07059 35.58575 -105.41  -13.74  174.05    8.56    9.62 2.2507e+07 7.7915e+07 7.35634 0.52236 0.30280  273.83   18951      146 23038580 23038580
23032659 35.34844 35.05172 35.60624 -174.19    1.44  263.18    8.58    8.83 1.1915e+07 2.6099e+07 5.95211 0.41952 0.39240  33.532  4045.1       77 23038580 23038580
23032662 35.41667 34.91652 35.49283 -220.72   50.69  113.68    9.39   15.65 2.1563e+07 2.2296e+08 7.25211 0.51692 0.22640  2061.3   83627      124 23038580 23038580
23032669 35.45098 34.90204 35.52424  -98.14 -148.82   99.51   12.09   12.67 3.7451e+07 1.1725e+08 8.71831 0.46782 0.33930  600.18   33750      219 23038580 23038580
23032673 35.48001 34.91773 35.51399 -152.47  -87.22  132.36    8.60   13.33 1.2293e+07 1.7535e+08 6.01408 0.38537 0.27620  1299.8   59575       77 23038580 23038580
23032677 35.51981 34.89228 35.54766 -201.53   17.93   73.33    8.81   10.36 1.5127e+07 4.1225e+07 6.44507 0.48201 0.27620  80.663    7714       84 23038580 23038580
23032684 35.54706 34.93775 35.53868 -234.68  -82.08  295.27   10.00   12.72 1.9859e+07 1.0856e+08 7.05634 0.49623 0.21310  517.69   30273      114 23038580 23038580
23032688 35.52949 34.94156 35.49593 -298.25  -40.14  174.27    8.89   13.80 1.3428e+07 1.0175e+08 6.19296 0.45306 0.15010  457.08   27624       74 23038580 23038580
23032689 35.52020 34.99423 35.63821 -267.95   11.41  165.71    9.92   10.48 3.4423e+07 6.0901e+07 8.47606 0.97567 0.21310  170.63   13383      186 23038580 23038580
23032692 35.46065 34.96644 35.61359 -142.02 -135.82  300.11    8.12    7.07 6.6197e+06 1.078e+07 4.89296 0.19719 0.13680  6.1406  1160.8       62 23038580 23038580
23032703 35.46029 35.03265 35.53997 -237.67   72.18  172.23    9.39   11.48 1.6831e+07 6.9408e+07 6.67746 0.38719 0.32930  219.32   16097      104 23038580 23038580
23032712 35.53915 35.00352 35.62549 -233.15 -152.64  220.91   14.47   14.95 1.8521e+08 3.0465e+08 14.85211 1.91887 0.44560  3753.6 1.2995e+05     1066 23038580 23038580
23032718 35.44360 35.15162 35.67127 -108.97  -67.04  298.64    8.26   10.57 1.4746e+07 6.393e+07 6.39014 0.60766 0.25000  187.29   14332       98 23037749 23038580
23032720 35.44225 35.13969 35.54970 -159.44   13.54  261.26    8.08   13.82 1.0401e+07 1.218e+08 5.68873 0.51088 0.20000  645.68   35613      118 23038580 23038580
23032722 35.46627 35.05441 35.60407 -144.36   16.53  305.89   11.19   17.71 2.2887e+07 2.9451e+08 7.39718 0.47457 0.20000  3517.4 1.2388e+05      175 23038580 23038580
23032725 35.31389 34.88685 35.70665 -115.63  -56.45  225.46    8.14    8.84 2.8366e+07 5.0493e+07 7.94648 0.78510 0.39240  119.06   10271      161 23038580 23038580
23032740 35.65404 34.94596 35.61018 -187.90   -9.11  211.67    9.18   10.49 2.6662e+07 1.1386e+08 7.78451 0.67524 0.28950  567.26   32378      346 23038580 23038580
23032748 35.92696 35.05273 35.58670 -179.98   16.28  229.65    9.13    8.02 2.8366e+07 4.3127e+07 7.94648 0.46856 0.40570  87.957  8221.1      156       -1       -1
23032750 35.57001 34.89046 35.73496 -169.75    8.95  100.70   12.29   11.99 2.169e+08 2.1803e+08 15.65634 1.60456 0.97340  1974.7   81028     1262 23038580 23038580
23032780 35.51218 34.87586 35.45583 -126.39    5.96   32.95    8.29   10.17 2.0986e+07 5.9014e+07 7.18873 0.63969 0.31610  160.62   12801      291 23038439 23038580
23032784 35.55160 34.72899 35.35176  -17.52    2.75  218.89   12.28   12.64 6.393e+07 1.3882e+08 10.41831 0.79254 0.26290  829.94   42834      448 23038580 23038580
23032790 35.49595 34.79561 35.44865  -18.01  -34.54  191.43    8.32    9.00 2.231e+07 5.4085e+07 7.33662 0.72821 0.30280  135.85   11318      203 23038580 23038580
23032792 35.49439 34.82952 35.42923  -61.96  -34.57  265.28    8.35   10.68 1.2293e+07 3.3662e+07 6.01408 0.39645 0.50860   54.66  5794.2       92 23038439 23038580
23032797 35.52013 35.11615 35.41856  -35.01 -181.52  261.81    8.46    9.09 3.7831e+07 7.6789e+07 8.74648 0.93264 0.44560  266.27   18566      256 23038580 23038580
23032806 35.48704 35.00848 35.44338   15.86   25.97   10.37    8.15    9.49 1.6268e+07 4.9366e+07 6.60141 0.66178 0.31610  114.01  9949.3      131 23038580 23038580
23032819 35.46019 35.08101 35.26706   10.13  -34.68  181.34    8.45    8.28 4.4634e+07 5.2761e+07 9.24366 0.50129 0.53520  129.54   10929      291 23038580 23038580
23032822 35.57040 35.13299 35.21931   20.52   -5.15  252.20   18.96   19.59 3.8282e+08 5.0042e+08 18.91972 1.19686 0.23970  9733.8 2.6187e+05     3329       -1       -1
23032829 35.24739 35.04708 35.44711  -22.39 -111.39  280.74    8.52    7.50 9.4563e+06 2.1183e+07 5.50986 0.36957 0.27620  22.462  3012.8       53 23038580 23038580
23032833 35.21998 35.09017 35.47445  -27.59   52.07  249.41   10.67   12.19 5.2014e+07 1.7873e+08 9.72676 1.05692 0.47210  1348.3   61203      533 23038580 23038580
23032836 35.46270 34.92389 35.45665   46.13 -144.04  122.24   10.63   12.20 4.1423e+07 1.129e+08 9.01549 0.67611 0.37920  558.14   31995      261 23038439 23038580
23032842 35.43088 34.92886 35.48282  -70.81 -144.91  259.48   11.86   14.20 3.669e+07 1.9817e+08 8.65915 0.67719 0.28950  1643.9   70806      302 23038580 23038580
23032846 35.48529 34.91970 35.44596  115.12 -146.11  295.99    8.12    8.60 1.7211e+07 3.5366e+07 6.72817 0.38281 0.33930  60.096  6212.6       99 23038439 23038580
23032847 35.50411 34.93972 35.41479   52.33 -151.18  299.64   13.10   16.41 8.8507e+07 2.3845e+08 11.61268 1.44089 0.23970  2345.1   91948      512 23038439 23038580
23032852 35.54011 34.88849 35.48982   32.10    2.91  191.15    9.70   17.64 1.7394e+07 3.5746e+08 6.75211 0.50173 0.26290  5102.3 1.6286e+05      109 23038439 23038580
23032861 35.50377 35.05303 35.40638   58.74  -17.97  157.71   10.12    9.63 3.1014e+07 5.1634e+07 8.18732 0.46111 0.45880  124.28   10601      183 23038580 23038580
23032866 35.49188 34.96886 35.44942  121.25  -70.76  230.12    9.60   10.30 1.9099e+07 8.4155e+07 6.96479 0.64479 0.40570  317.48   21129      128 23034751 23038580
23032871 35.66881 34.73694 35.40611   -2.97   21.85  237.36   11.51   13.28 4.369e+07 1.1651e+08 9.17746 0.62677 0.28950  592.86   33447      262 23038580 23038580
23032886 35.62357 35.12311 35.36462    0.84   29.26  172.59    8.21    8.62 2.8563e+07 6.393e+07 7.96479 0.92982 0.45880  187.29   14332      248 23038580 23038580
23032899 35.40678 34.83110 35.54592   66.99 -102.22  238.69   10.96   11.23 7.7352e+07 1.2199e+08 11.10282 0.88766 0.39240  647.55   35689      496 23038580 23038580
23032908 35.52005 34.54087 35.54211  -88.26   53.08  129.41    8.03    7.87 6.1662e+07 6.6577e+07 10.29437 1.12246 0.77420  174.74   13620      582       -1       -1
23032913 35.53575 34.79159 35.53024  -60.96  -36.17   76.54    8.73    9.39 1.7394e+07 3.8197e+07 6.75211 0.50198 0.30280  69.672  6926.2      119 23038580 23038580
23032920 35.59104 34.79562 35.42580   -2.11   79.21  178.56    8.58    9.01 2.4958e+07 4.7662e+07 7.61549 0.78405 0.32930  106.57  9467.8      263 23033896 23038580
23032921 35.42168 34.77193 35.52146   -1.72  -90.34  198.41    9.05   12.33 2.8563e+07 9.0211e+07 7.96479 0.58605 0.18990  362.79   23307      233 23038580 23038580
23032930 35.50971 34.82211 35.51475   75.84  -47.62  137.61   13.98   18.07 1.0818e+08 4.3493e+08 12.41549 1.28280 0.26290  7435.7 2.1482e+05      698 23038580 23038580
23032931 35.58722 34.80858 35.50125   18.65   78.96  189.74    8.78   10.23 3.3099e+07 1.0156e+08 8.36620 0.67511 0.44560  455.51   27554      290 23038580 23038580
23032932 35.53380 34.75841 35.50265   64.94   18.43  207.31    9.78   12.24 2.5718e+07 9.6451e+07 7.69155 0.45043 0.18990   412.5   25616      156 23038580 23038580
23032937 35.50457 34.78431 35.78415  -24.84  -64.83  175.54   10.85   10.53 8.0944e+07 8.3775e+07 11.27183 1.00242 0.49870  294.62   20000      502       -1       -1
23032940 35.46270 34.94538 35.51620   11.90 -218.93  127.34   10.54   11.73 3.2718e+07 8.4915e+07 8.33380 0.57815 0.26290  323.01   21399      190 23035266 23038580
23032945 35.46570 34.95710 35.53459   24.43   24.77  -54.35   14.49   14.72 5.4085e+07 1.631e+08 9.85493 0.66228 0.23970    1131   53782      312 23038580 23038580
23032948 35.40957 34.85783 35.54945   -3.91 -178.32  234.64    8.08    7.71 1.607e+07 2.7423e+07 6.57606 0.39832 0.32930  36.874  4337.9      104 23038580 23038580
23032963 35.37074 34.96272 35.52330 -129.84   -7.12  269.44   11.51   11.75 2.4211e+07 1.0289e+08 7.53803 0.41771 0.36590  466.97   28062      577 23038580 23038580
23032972 35.39071 35.14837 35.79341  -61.28   11.19  155.45    9.00    8.99 5.1634e+07 8.7e+07 9.70282 1.18472 0.40570   338.4   22145      506       -1       -1
23032974 35.37449 35.09682 35.58603   66.01  -31.36  244.37    8.14   10.01 3.8577e+07 7.262e+07 8.80423 0.89544 0.60160  239.21   17158      309 23038580 23038580
23032981 35.51330 34.97310 35.50893  -11.79 -104.96   58.56    9.81   11.62 2.1366e+07 6.0704e+07 7.23099 0.63396 0.20000  169.57   13322      133 23038580 23038580
23032986 35.49584 34.83532 35.46761    0.42 -111.52   69.31   19.57   20.20 1.0562e+09 1.3787e+09 26.53662 6.72346 0.88050   68131 1.095e+06     8052 23038439 23038580
23032988 35.43881 34.93587 35.55118   74.07 -191.54  106.51    8.07    7.76 1.1915e+07 2.5338e+07 5.95211 0.33706 0.23970  31.681  3879.7       73 23038580 23038580
23032989 35.44163 34.95849 35.53908   63.62 -103.32  161.77   11.39   24.98 4.1606e+07 7.3056e+08 9.02958 0.74675 0.18990   20127 4.4676e+05      234 23033849 23038580
23032995 35.45668 34.93448 35.59092  -53.37 -165.04  256.32   15.22   18.87 1.2407e+08 6.207e+08 12.99577 1.15495 0.30280   14720 3.5494e+05      756 23038580 23038580
23032996 35.45540 35.00135 35.61275    7.25 -162.30  277.26    8.66   11.12 1.1537e+07 9.2859e+07 5.88732 0.35834 0.27620  383.51   24279       78 23038580 23038580
23033000 35.45212 34.93303 35.58677   72.82 -173.15  282.98   10.17   10.82 3.1394e+07 7.9239e+07 8.21972 0.73209 0.35260  282.83   19408      182 23032995 23038580
23033001 35.45827 34.97330 35.58135   83.77  -79.61  267.37   12.81   12.41 4.5394e+07 7.2817e+07 9.29437 0.57965 0.49870  240.46   17224      253 23038580 23038580
23033004 35.55849 34.84807 35.58338  -52.88   41.68  103.16    8.59   11.01 1.1158e+07 3.7831e+07 5.82254 0.34204 0.13680  68.395  6832.7       80 23037239 23038580
23033006 35.50670 34.92183 35.63707  -43.62   -8.32  119.65    8.75    9.04 1.569e+07 3.2535e+07 6.52394 0.58389 0.49870  51.201  5522.2       92 23038580 23038580
23033010 35.45702 34.84868 35.50180  -84.00    1.12  293.49    9.66   23.67 2.5535e+07 4.8169e+08 7.67324 0.54903 0.15010  9046.3 2.4814e+05      205 23038580 23038580
23033015 35.42022 34.85203 35.57499  -21.90  105.25  169.01    9.19   18.92 1.7211e+07 2.0366e+08 6.72817 0.37580 0.15010  1732.5   73593      132 23038580 23038580
23033025 35.49730 34.99496 35.52772  -42.38 -179.07  202.27   11.49   18.87 2.3451e+07 3.6366e+08 7.45915 0.47460 0.22640  5273.5 1.6686e+05      159 23038580 23038580
23033030 35.50430 35.00224 35.53839  152.03 -127.77  252.30    8.84    9.08 1.8338e+07 4.7282e+07 6.87183 0.40574 0.31610  104.95  9361.3      100 23038580 23038580
23033032 35.52868 34.98734 35.49359  -80.03   43.43  118.49    9.32   16.46 1.2672e+07 1.6282e+08 6.07465 0.44058 0.16330  1127.3   53651       77 23038580 23038580
23033045 35.44151 34.90966 35.85690  -28.08  -88.66  218.67   13.24   13.82 2.4986e+08 2.8817e+08 16.41127 1.31371 0.30280  2565.3   98220     1404       -1       -1
23033048 35.49313 35.02075 35.72082  -66.79  -62.93  197.00   10.43   12.63 2.269e+07 1.3637e+08 7.37746 0.44865 0.22640  802.04   41770      129 23038580 23038580
23033059 35.63916 34.78325 35.62883  -51.57  -17.72  117.67    8.95    7.83 4.5577e+07 5.4282e+07 9.30845 0.84332 0.50860   136.8   11376      362 23038580 23038580
23033078 35.82523 35.04680 35.53965 -100.55  -61.30  177.65    9.28    8.79 5.7113e+07 8.5296e+07 10.03521 1.40788 0.60160  150.83   12223      372 23033094 23033094
23033080 35.90187 35.06559 35.54255  -46.04  -63.45  148.91   13.74   14.57 3.6183e+08 4.6056e+08 18.56761 1.66656 0.70780  5222.6 1.6567e+05     2589       -1       -1
23033083 35.85377 35.06415 35.56969  -99.86 -107.23  165.99    8.40    8.05 1.4944e+07 2.7606e+07 6.41831 0.54130 0.33930  11.495  1840.8      106 23033093 23033094
23033088 35.80844 35.05213 35.56152  -83.44  -32.23  111.18   17.30   19.40 9.1254e+08 1.1062e+09 25.27465 3.95755 0.70780   30848 6.1155e+05     6420       -1       -1
23033093 35.85309 35.06382 35.56455  -80.68  -36.84  129.03   12.95   19.51 4.1338e+08 1.3851e+09 19.41127 2.02773 0.77420  6744.5 1.9995e+05     3875 23033094 23033094
23033094 35.85340 35.06335 35.56531  -73.80  -55.05  155.40   28.93   31.94 5.6704e+09 6.9592e+09 46.46620 4.11526 0.96020 1.0288e+06 8.0419e+06    26689       -1       -1
23033095 35.91364 35.09882 35.59727  -53.17  -30.77  139.41   14.70   14.67 4.0479e+08 4.6296e+08 19.27465 1.67219 0.43230  6477.9 1.9411e+05     3066       -1       -1
23033103 35.52261 34.77230 35.28254  -74.80  184.04  158.28   11.53   12.33 1.7831e+08 2.1085e+08 14.66761 1.12549 0.77420  1851.7   77285     1448 23038580 23038580
23033109 35.40954 34.81714 35.37793 -147.84   69.58  256.89    9.98   16.98 2.0239e+07 1.4366e+08 7.10141 0.48201 0.21310  886.45   44960      131 23038580 23038580
23033110 35.49247 34.83607 35.37600 -110.48  153.16  188.41    8.38    9.85 1.2104e+07 4.9549e+07 5.98310 0.40510 0.25000  114.82   10001       71 23038580 23038580
23033116 35.52768 34.75999 35.42462 -125.48  242.41  184.54   12.93   13.38 1.7986e+08 1.8549e+08 14.70845 1.46904 0.80080  1447.9   64497     1047 23038580 23038580
23033131 35.53877 34.88765 35.22023  -96.61  100.89  237.94    8.59   14.11 2.5718e+07 2.8803e+08 7.69155 0.63917 0.31610  3370.3 1.2005e+05      301 23038580 23038580
23033132 35.55575 34.96665 35.31531 -212.27  228.56  211.04   12.20   12.30 1.5606e+08 1.7394e+08 14.02817 1.18077 0.82740  1279.8   58900      975 23038580 23038580
23033147 35.24753 35.11218 35.44048 -138.47  133.74  237.47   19.79   22.55 3.7099e+08 8.9493e+08 18.72394 1.46479 0.37920   29716 5.9497e+05     2921 23038580 23038580
23033150 35.46298 34.88648 35.38258 -137.24  149.72  157.06    9.43   11.75 2.5338e+07 8.8324e+07 7.65352 0.62183 0.27620  348.36   22622      180 23038439 23038580
23033151 35.45187 34.94770 35.42554 -166.07  140.27   52.97   13.63   19.70 8.0183e+07 5.0254e+08 11.23662 1.03407 0.26290  9812.9 2.6343e+05      522 23038580 23038580
23033156 35.53984 34.94617 35.41618 -175.64   95.02  217.78   13.45   14.49 3.8577e+07 1.7859e+08 8.80423 0.49919 0.26290  1346.3   61135      257 23038580 23038580
23033162 35.46685 34.90532 35.46803  -97.61  269.18  149.04    8.75   10.15 1.6831e+07 5.8634e+07 6.67746 0.55208 0.32930  158.64   12685      161 23038439 23038580
23033167 35.53173 34.96251 35.46544 -276.11  176.72  264.64    9.31    9.55 1.2104e+07 5.7113e+07 5.98310 0.40330 0.32930  150.83   12223       66 23038580 23038580
23033173 35.47880 35.05818 35.37410 -184.69  114.24  281.81    8.02   10.09 1.2482e+07 6.4113e+07 6.04507 0.48063 0.22640  188.32   14390      100 23038580 23038580
23033180 35.58629 34.95328 35.36432 -200.32  258.27  184.27   12.37   12.06 1.8634e+08 2.1859e+08 14.88169 1.30745 0.78750  1984.5   81324     1346 23038580 23038580
23033186 35.48767 34.95651 35.45865 -100.70  284.63  151.97   10.78   18.61 2.0423e+07 2.6197e+08 7.12254 0.54616 0.16330  2809.4 1.0501e+05      116 23038580 23038580
23033192 35.47837 35.06332 35.39072  -91.26  287.34  249.06    9.84   12.30 3.669e+07 1.4662e+08 8.65915 0.59610 0.26290  921.82   46273      225 23038580 23038580
23033194 35.57554 34.65639 35.27728 -182.82  153.51  241.26    9.18    8.73 5.6549e+07 5.8254e+07 10.00141 0.90814 0.74770  147.99   12053      330       -1       -1
23033210 35.60837 34.70993 35.30665 -142.29  189.25  205.92   10.80   10.80 1.2104e+08 1.2539e+08 12.89014 1.33180 0.81410  637.97   35300      732       -1       -1
23033216 35.67335 34.77851 35.37914 -133.74  155.70  285.40    8.28   19.69 1.3049e+07 2.8338e+08 6.13521 0.49804 0.15010  3266.7 1.1733e+05       71 23038580 23038580
23033230 35.81688 34.81293 35.39397 -203.39   23.41  182.53   22.96   22.31 2.8e+09 3.7521e+09 36.72958 6.21400 0.88050 2.6549e+05 2.9753e+06    15466       -1       -1
23033231 35.81984 34.82223 35.40149 -188.28   34.36  201.49   13.88   15.73 3.4634e+08 4.8704e+08 18.29859 1.48580 0.65470  4801.7 1.5575e+05     2242 23033230 23033230
23033234 35.83884 34.76255 35.39849 -194.96    6.65  181.99   17.26   18.04 9.1014e+08 9.4746e+08 25.25070 3.32992 0.76100   30693 6.0929e+05     5624       -1       -1
23033236 35.85851 34.77114 35.40659 -193.93   13.99  164.35   11.53   11.84 9.8338e+07 1.5296e+08 12.02817 1.08342 0.47210  428.14   26326      610 23033234 23033234
23033246 35.58704 34.99058 35.22130 -132.20  134.30  225.30   11.24   13.79 4.1423e+07 1.2293e+08 9.01549 0.82477 0.18990   657.2   36079      639 23038580 23038580
23033247 35.59563 34.93477 35.40289 -162.50  223.25   98.87   10.68   11.76 8.6803e+07 1.2539e+08 11.53803 0.91232 0.73440  682.73   37105      649 23038580 23038580
23033250 35.58730 35.12893 35.31651 -176.17  159.35  249.27   14.98   16.14 1.3976e+08 2.8972e+08 13.52254 1.41370 0.35260  3408.4 1.2105e+05      817 23038580 23038580
23033251 35.58463 35.04361 35.47713 -215.26  154.59  291.46    8.66    8.66 1.4944e+07 3.8394e+07 6.41831 0.46660 0.36590  70.364  6976.8      147 23038580 23038580
23033258 35.60289 34.85494 35.40444 -154.48  210.67  124.48   10.40    9.60 1.2879e+08 1.3731e+08 13.15915 1.00013 0.86720  812.73   42179      834 23038580 23038580
23033274 35.47905 34.82523 35.49837 -271.17  125.43  242.83    8.25    8.12 2.062e+07 4.5577e+07 7.14507 0.74109 0.32930  97.804  8888.4      119 23038580 23038580
23033275 35.58613 34.71459 35.47344 -238.76  140.95  201.65   17.00   16.48 5.5634e+08 5.8775e+08 21.43239 1.58404 0.80080   13256 3.2863e+05     3379 23038580 23038580
23033279 35.44829 34.81114 35.52346 -196.69  178.82  201.78    8.92    8.49 2.1366e+07 3.9155e+07 7.23099 0.47007 0.27620  73.065  7172.7      121 23038580 23038580
23033281 35.50264 34.89535 35.55468 -130.04   80.81    8.33   11.23   11.47 3.0634e+07 7.8676e+07 8.15352 0.62554 0.26290  278.98   19213      172 23038580 23038580
23033283 35.47411 35.04063 35.55376 -150.10   86.90   17.64   13.75   16.51 1.0496e+08 3.0789e+08 12.29155 1.28232 0.25000  3830.6 1.319e+05      582 23038580 23038580
23033287 35.47870 35.00927 35.55642 -309.24  255.45  140.04    9.23   10.07 5.1437e+07 1.0421e+08 9.69155 1.23120 0.57500  478.58   28573      574 23038580 23038580
23033294 35.45726 34.94624 35.57851 -371.76  188.22  194.09    9.02    9.26 3.5366e+07 6.9408e+07 8.55352 0.60942 0.39240  219.32   16097      619 23038580 23038580
23033296 35.24506 34.97890 35.70583 -198.75  141.59  233.90    8.88    9.25 5.5986e+07 6.9592e+07 9.96761 1.38329 0.65470  220.43   16157      467 23038580 23038580
23033297 35.33956 34.93520 35.57607 -103.73  110.20  277.50   13.02   17.77 4.5775e+07 2.6282e+08 9.32113 0.56654 0.22640  2826.8 1.0549e+05      285 23038580 23038580
23033298 35.40885 34.88370 35.51941 -238.93  181.93  168.12    8.13    7.81 1.569e+07 5.2394e+07 6.52394 0.56660 0.43230  127.82   10822      107 23038580 23038580
23033310 35.44160 34.84848 35.50944 -185.81  104.51  147.55   13.16   15.34 7.6789e+07 2.3634e+08 11.07465 0.83116 0.25000  2305.4   90800      441 23038580 23038580
23033323 35.45084 34.95631 35.48597 -264.53  117.83  289.28    8.48   20.26 8.1324e+06 2.8155e+08 5.23944 0.30507 0.13680  3226.3 1.1626e+05       48 23038580 23038580
23033327 35.49127 34.94385 35.60449 -214.27   47.55  250.55    9.37    8.95 1.7394e+07 1.0327e+08 6.75211 0.59241 0.36590  470.29   28209      205 23038580 23038580
23033335 35.43495 34.88503 35.49849 -173.20  177.69  176.89   18.77   19.99 1.7211e+08 4.8873e+08 14.49437 0.95363 0.39240  9301.9 2.5328e+05      991 23038580 23038580
23033336 35.45689 34.90201 35.48935 -159.23  174.32  229.90    8.07    6.05 8.1324e+06 8.5099e+06 5.23944 0.38700 0.96020  3.8995  831.23       68 23038439 23038580
23033359 35.42015 35.02900 35.49662  -62.08  178.64  268.40    8.02    9.94 1.1725e+07 4.5577e+07 5.91972 0.61956 0.50860  97.804  8888.4      160 23038580 23038580
23033360 35.48985 35.05315 35.53746 -114.17  308.59  224.78   16.87   20.91 1.8099e+08 7.8225e+08 14.73944 1.27412 0.43230   22950 4.9203e+05     1110 23038580 23038580
23033364 35.53901 35.05087 35.45025 -235.95  103.75  214.15   10.95   13.25 4.3873e+07 2.4437e+08 9.19014 0.73890 0.31610  2458.1   95185      985 23038580 23038580
23033367 35.54422 35.07434 35.54000 -188.31  144.86  223.58    8.20   10.96 1.9296e+07 1.3428e+08 6.98873 0.83510 0.32930  778.66   40872      760 23038580 23038580
23033368 35.53919 35.06227 35.52285 -180.12  197.76  218.58    8.89   19.08 3.707e+07 5.9085e+08 8.68873 0.71996 0.27620   13390 3.3108e+05      399 23038580 23038580
23033375 35.54194 34.91086 35.76677 -194.31   84.09  238.88   17.42   18.94 1.6563e+08 2.407e+08 14.31127 1.28620 0.17660  2387.8   93177      881 23038580 23038580
23033378 35.56446 34.90165 35.70128 -112.36  209.81  152.15    8.41    9.99 3.1775e+07 6.2028e+07 8.25352 0.75944 0.28950  176.74   13734      178 23038580 23038580
23033383 35.40787 35.06996 35.74175 -155.68  161.08  145.46   13.55   13.99 2.0732e+08 2.1451e+08 15.42113 0.90406 0.76100  1913.9   79187     1176 23038580 23038580
23033387 35.47008 34.96955 35.53682 -194.20  324.41   38.39   13.22   15.39 7.5845e+07 2.8254e+08 11.02958 0.86509 0.33930    3248 1.1683e+05      465 23038518 23038580
23033388 35.56553 34.78585 35.62920 -193.43   75.95   97.72   10.31    9.29 6.7141e+07 6.9592e+07 10.59014 0.78027 0.47210  220.43   16157      444 23038580 23038580
23033392 35.66935 34.84641 35.43072 -120.63  194.34  137.05   10.72   10.97 1.3408e+08 1.4352e+08 13.33662 0.99185 0.81410  884.78   44898      962 23038580 23038580
23033398 35.59825 34.81018 35.77920 -164.68   60.92  145.03   11.60   11.43 8.1704e+07 9.4366e+07 11.30704 1.02792 0.69460  299.96   20265      560       -1       -1
23033399 35.62205 34.79399 35.81207 -160.40   50.77  156.35   13.72   13.39 3.4155e+08 4.562e+08 18.21408 2.00085 0.70780  4675.1 1.5271e+05     1969       -1       -1
23033409 35.61847 34.88421 35.55323 -123.95  211.58  276.00   12.52   14.93 6.4873e+07 2.6042e+08 10.47042 1.07444 0.37920  2777.5 1.0413e+05      368 23038580 23038580
23033421 35.57701 34.78703 35.32673  -62.99   69.41  125.10   10.86   11.06 8.9451e+07 1.3825e+08 11.65352 1.72534 0.41900  823.49   42589      803 23038386 23038580
23033426 35.57922 34.64720 35.46341  -27.97   20.61  235.72   13.12   15.55 7.5648e+07 2.2549e+08 11.01972 0.96406 0.28950  2106.6   84973      668       -1       -1
23033428 35.50056 34.83613 35.37913  -31.02   82.60  221.43    9.79   12.89 2.1563e+07 8.738e+07 7.25211 0.51792 0.16330  341.25   22281      244 23038580 23038580
23033439 35.53518 34.89094 35.36920  -31.05  229.53  289.77    9.59   10.16 3.4606e+07 6.7901e+07 8.49155 0.80479 0.36590  210.26   15606      542 23038580 23038580
23033440 35.54198 34.90838 35.35356  -28.01  219.23  338.25   11.43   13.04 7.6408e+07 2.1394e+08 11.05634 1.07042 0.35260  1904.3   78893      880 23038580 23038580
23033443 35.55730 34.92075 35.34921  -64.73  225.04  390.73   19.80   25.42 2.4775e+08 1.1486e+09 16.36620 1.30754 0.28950   47981 8.462e+05     2441 23038580 23038580
23033445 35.53632 34.92732 35.46117  -57.04  180.01   51.07    9.76   13.14 2.7042e+07 9.4366e+07 7.82113 0.82063 0.44560  395.55   24837      176 23038439 23038580
23033447 35.36154 34.96397 35.28746  -53.48  134.27  163.06    9.66   10.46 3.8775e+07 8.0761e+07 8.81972 0.94129 0.22640  293.35   19936      238 23038580 23038580
23033467 35.31754 34.99759 35.45101 -136.31   79.66  235.02    9.47   14.86 3.1577e+07 2.969e+08 8.23662 0.80651 0.27620  3572.5 1.2531e+05      556 23037225 23038580
23033480 35.38744 34.85968 35.33618  -70.20  107.70  133.51   12.78   12.95 1.1083e+08 1.9085e+08 12.51690 1.38559 0.39240  1529.2   67140     1583 23034291 23038580
23033494 35.47591 34.96313 35.45734  -58.31  204.87   71.07   18.07   59.13 9.9099e+07 1.1039e+10 12.05775 0.83253 0.18990 3.6929e+06 2.0497e+07      588 23038580 23038580
23033499 35.47826 34.90158 35.44935  131.46  179.99  167.76    8.36    9.28 2.2127e+07 6.7704e+07 7.31549 0.41942 0.32930  209.09   15542      173 23038439 23038580
23033511 35.52002 35.08231 35.44513  -46.24   97.68  357.65   10.48   13.40 2.931e+07 1.731e+08 8.03380 0.59940 0.33930  1267.9   58497      397 23038580 23038580
23033515 35.43673 34.90090 35.45827    2.79  293.87  249.75    9.24   11.80 1.9662e+07 8.9268e+07 7.03380 0.60072 0.20000  355.54   22964      195 23038439 23038580
