# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
52905930 35.90116 36.40453 34.44531  110.66 -178.99 -101.31   13.62   13.55 2.2056e+08 2.5254e+08 15.74225 1.95988 0.69460    2019   82362     1409       -1       -1
52905950 35.78454 35.38006 35.43308   26.66  138.82  -85.12    9.76    9.91 1.4845e+08 1.5873e+08 13.79718 1.54442 0.86720  944.05   47091     1374       -1       -1
52905972 35.49687 35.43516 34.40762  107.27 -201.58   28.10   12.74   12.17 2.907e+08 3.069e+08 17.26056 1.59380 0.74770  3430.7 1.2163e+05     1858       -1       -1
52905977 35.82191 35.90851 35.21218   85.42 -227.71  -71.07   12.87   13.44 3.6859e+08 4.4394e+08 18.68310 1.88038 0.48540  5411.6 1.7006e+05     2123       -1       -1
52905998 35.08619 36.16064 34.19348  -11.89 -129.05  -34.19    8.96    9.34 8.9451e+07 1.2899e+08 11.65352 1.09354 0.40570  356.94   23030      699 52905999 52905999
52905999 35.08768 36.16957 34.19486  -20.98 -132.01  -39.53   10.62   11.46 2.2282e+08 2.2423e+08 15.79577 1.09580 0.37920  2058.8   83552     1137       -1       -1
52906000 35.29406 35.67775 35.37382   45.66 -128.92   14.42    8.93    8.37 2.969e+07 5.2577e+07 8.06901 0.60249 0.39240  128.67   10875      192       -1       -1
52906001 35.29171 35.68727 35.40973   71.41   85.73    0.59   12.87   13.16 2.8296e+08 3.207e+08 17.10563 1.72959 0.80080  3257.3 1.1708e+05     2040       -1       -1
52906002 35.66251 35.64419 36.67997   35.21 -217.97  -78.00   13.02   12.93 3.5479e+08 3.607e+08 18.44648 2.31824 0.85390  5029.2 1.6114e+05     2213       -1       -1
52906018 35.78527 36.17043 34.57099  -76.19 -137.77  -39.37   12.50   12.38 2.5493e+08 2.5535e+08 16.52254 1.17158 0.98670  2666.2 1.0105e+05     1741       -1       -1
52906025 35.85230 36.26370 35.91996   28.43 -151.78  -59.53    8.61    8.99 4.1423e+07 8.1704e+07 9.01549 0.64796 0.53520  81.405  7766.2      617       -1       -1
52906041 35.60923 35.67467 34.96568  -25.47  -16.35   83.48   11.77   12.93 1.6662e+08 2.9465e+08 14.33803 1.47310 0.47210  3520.6 1.2397e+05     1575       -1       -1
52906047 35.61629 35.81409 35.91124   87.92   63.47 -120.47   10.90   10.43 1.7775e+08 1.8803e+08 14.65211 1.28650 0.65470  1334.1   60727     1367       -1       -1
52906054 35.72280 36.36036 35.57145   40.03 -170.63  -40.37   12.87   12.87 2.7479e+08 2.7479e+08 16.94085 1.13435 1.00000  3079.2 1.1234e+05     1688       -1       -1
52906062 35.01156 35.90646 33.80008  230.37   39.22   47.75   10.59   11.65 1.5887e+08 2.4887e+08 14.11268 1.71279 0.73440  1075.4   51826     1265       -1       -1
52906063 35.01987 35.93795 33.79392  241.16   45.90   35.46    9.40    9.77 8.4732e+07 1.1952e+08 11.44507 1.15090 0.62820  321.67   21334      599       -1       -1
52906064 34.99456 35.83511 33.87862   41.20  -78.59  108.21   13.80   14.00 3.5845e+08 3.5873e+08 18.50845 2.52836 0.96020  5129.3 1.6349e+05     2146       -1       -1
52906079 35.82458 36.36208 34.29608  122.61 -172.11 -108.66   14.07   14.07 3.6521e+08 3.6521e+08 18.62535 2.55176 1.00000  5316.7 1.6786e+05     2122       -1       -1
52906091 35.48384 35.47082 34.36982  105.33 -200.01   26.95   11.01   11.85 2.5366e+08 2.9451e+08 16.49437 1.51673 0.57500  2640.8 1.0034e+05     2063       -1       -1
52906098 34.74629 36.24329 35.74620  224.76 -182.47 -137.71   14.03   13.88 3.7296e+08 3.7366e+08 18.75634 1.95093 0.98670  5535.3 1.7291e+05     2078       -1       -1
52906119 35.38484 35.98696 34.47501  -19.27 -177.25  -63.37   11.88   11.88 3.262e+08 3.262e+08 17.93803 3.75693 1.00000    4280 1.4311e+05     2030       -1       -1
52906127 35.09570 35.34132 34.11821   59.41  -51.65   17.19   14.29   15.32 3.3394e+08 5.9183e+08 18.07887 2.09024 0.47210   13433 3.3186e+05     2084       -1       -1
52906128 35.43035 35.70580 34.19048  143.31 -179.57    1.73   13.42   13.42 3.5958e+08 3.5958e+08 18.52817 2.73317 1.00000  5160.3 1.6422e+05     2076       -1       -1
52906149 35.71005 36.10453 34.27311   71.99 -118.36  -56.30   10.18   10.18 1.6887e+08 1.6887e+08 14.40282 2.35581 1.00000  1209.1   56491     1171       -1       -1
52906170 35.62412 35.42311 35.50858  166.20  -38.80  -47.69    8.56    8.56 1.2331e+08 1.2331e+08 12.96901 2.25283 1.00000  661.11   36237      921       -1       -1
52906189 35.08636 35.80968 34.45001   36.83 -150.51   92.16   11.37   11.61 2.8254e+08 3.0803e+08 17.09859 2.37116 0.61490    3248 1.1683e+05     1982       -1       -1
52906208 35.82613 36.23944 34.85837  155.91 -236.62  -98.77   11.47   12.06 2.2634e+08 2.2859e+08 15.88028 2.04819 0.94690  2121.7   85423     1302       -1       -1
52906209 35.92674 35.40278 35.51127   -1.53   56.75  -39.43    8.70    8.90 7.4324e+07 1.1651e+08 10.95634 1.61156 0.70780  250.11   17730      564       -1       -1
52906211 35.91618 35.38951 35.53692   -0.03   41.14   -4.79    9.56    9.67 1.769e+08 1.831e+08 14.62535 3.05892 0.74770  1321.9   60319     1349       -1       -1
52906216 35.34823 36.01298 35.10766   23.07 -259.42  -84.02   13.65   13.83 3.3831e+08 3.5183e+08 18.15775 2.84975 0.88050  4590.3 1.5067e+05     1948       -1       -1
52906219 35.85161 35.37367 35.37166  -59.13   91.79   48.07   11.58   11.38 2.7197e+08 3.0803e+08 16.88169 2.40269 0.61490  3018.9 1.1071e+05     1730       -1       -1
52906231 34.88649 35.65405 33.75345  196.51  -53.11   19.74   12.26   12.84 2.4493e+08 2.7352e+08 16.30282 2.85662 0.77420    2469   95495     1684       -1       -1
52906257 36.03201 36.43408 34.95907  104.43 -192.76  -85.02   13.88   13.88 3.4423e+08 3.4423e+08 18.26197 1.80765 1.00000  4745.6 1.5441e+05     1918       -1       -1
52906271 34.22591 35.39623 33.73932  172.45  175.70   64.92   12.26   12.26 2.8859e+08 2.8859e+08 17.21972 1.49429 1.00000    3383 1.2038e+05     1856       -1       -1
52906275 34.66722 35.49854 34.95406  125.31  -73.17  141.22   10.72   10.73 1.4831e+08 1.4859e+08 13.79155 1.16009 0.98670  942.33   47028     1009       -1       -1
52906331 35.97268 36.44665 34.84611  -72.03 -133.33  -37.25   12.87   12.87 3.2042e+08 3.2042e+08 17.82958 2.00711 1.00000  4135.7 1.3955e+05     1806       -1       -1
52906342 35.44667 36.40578 34.09948   16.80  -71.94  -10.99   11.58   11.56 1.6014e+08 1.9521e+08 14.15211 0.94034 0.49870  1091.9   52410     1078       -1       -1
52906352 35.12153 36.29984 34.81914  192.52 -197.15  -58.61   13.98   14.28 3.1845e+08 3.1958e+08 17.79437 2.04811 0.97340  4086.9 1.3834e+05     1779       -1       -1
52906354 34.71763 36.06546 35.26401  268.47 -151.53  -86.23   12.28   12.18 2.5493e+08 2.6577e+08 16.52254 2.27808 0.73440  2666.2 1.0105e+05     1790       -1       -1
52906378 35.09047 35.47716 35.89351  -49.77  -45.72   45.40    9.42   10.36 1.431e+08 1.5113e+08 13.63099 2.04462 0.76100     977   48294     1270       -1       -1
52906390 34.93309 35.73647 35.30501   20.63  -77.69 -146.38   11.82   12.71 2.4099e+08 3.193e+08 16.21408 2.31340 0.43230  2393.2   93331     1464       -1       -1
52906397 35.64925 35.43260 35.22446  -92.49   25.95  -63.51    9.51    9.35 1.148e+08 1.1555e+08 12.66338 1.22262 0.73440  576.32   32758     1097       -1       -1
52906401 35.65805 36.20632 35.49737  181.97 -236.84  -86.23   11.65   11.65 2.7254e+08 2.7254e+08 16.89437 2.12347 1.00000  3030.9 1.1104e+05     1641       -1       -1
52906407 34.50192 36.56435 34.81965  232.70 -182.70  -75.03   11.53   11.53 2.9831e+08 2.9831e+08 17.40986 2.14214 1.00000  3605.1 1.2615e+05     1663       -1       -1
52906430 35.81346 35.36742 35.33634   -9.40   49.26    2.71   12.89   12.89 2.9958e+08 2.9958e+08 17.43521 2.71101 1.00000  3634.6 1.2691e+05     1688       -1       -1
52906451 35.14178 35.73709 34.94801   20.98  -96.80   78.92   14.02   14.99 1.7634e+08 3.0239e+08 14.60986 1.48498 0.36590  1313.8   60048     1437       -1       -1
52906467 35.06209 35.71565 33.89083  258.98  -27.15   76.02   11.17   11.17 1.9493e+08 2.6141e+08 15.10986 1.56610 0.53520  1592.7   69178     1490       -1       -1
52906469 34.42825 35.90292 33.99944  191.41   67.45  176.89    8.68    8.66 4.2366e+07 1.0363e+08 9.08310 1.06803 0.48540  85.003  8017.2      349       -1       -1
52906470 34.41268 35.93651 34.01876  210.72   66.92  159.20    8.52   10.63 9.4746e+07 1.5451e+08 11.87887 1.48986 0.43230  398.62   24979      663       -1       -1
52906472 34.43937 35.90608 34.02794  194.21   59.63  178.16    8.52    9.36 3.7451e+07 6.4493e+07 8.71831 0.71683 0.52190  67.081  6735.9      449       -1       -1
52906473 34.57973 35.92032 34.04492  202.11  142.47  176.48    8.99    9.43 1.252e+08 1.8606e+08 13.03521 2.82837 0.90700  680.67   37023     1059       -1       -1
52906475 34.60396 35.93350 34.03527  207.40  148.40  173.44    8.01    8.74 8.662e+07 9.4563e+07 11.52958 2.10470 0.85390  335.57   22008      539       -1       -1
52906484 35.70170 35.81358 35.80838  -47.98 -151.56   -7.38   10.59   10.49 1.7859e+08 1.8577e+08 14.67183 1.93590 0.92030  1346.3   61135     1282       -1       -1
52906507 35.70308 36.25430 34.10717    8.55 -105.09  -59.09   11.72   11.49 2.6634e+08 2.6761e+08 16.76338 2.48730 0.69460  2899.9 1.0749e+05     1540       -1       -1
52906510 35.72223 35.63996 34.61523  -13.74 -157.85  -39.42    9.58    9.61 1.5563e+08 1.569e+08 14.01690 2.92668 0.98670  1033.7   50340     1064       -1       -1
52906512 35.89349 36.24795 35.79438   50.86 -179.48  -72.24   14.20   14.83 2.4366e+08 4.5718e+08 16.27324 1.96454 0.62820  2444.5   94798     1538       -1       -1
52906516 35.12018 35.69164 35.64772   39.16   94.23 -109.16   11.85   12.60 1.5887e+08 2.5169e+08 14.11268 2.21456 0.58830  2601.5   99238     1244       -1       -1
52906527 35.22944 35.62327 33.80055  -38.63   -4.77   91.03   11.54   11.54 2.2408e+08 2.2408e+08 15.82817 1.76533 1.00000  2081.4   84224     1402       -1       -1
52906549 34.38935 35.32813 33.79404  237.11   50.93   68.19   14.90   16.27 2.9282e+08 5.0268e+08 17.30282 1.86819 0.49870  3478.7 1.2288e+05     1603       -1       -1
52906559 35.78657 35.92839 34.53313   57.27 -128.06   -4.87   11.09   10.95 2.1099e+08 2.1127e+08 15.51408 1.94446 0.98670  1854.1   77358     1308       -1       -1
52906579 35.60780 35.72868 34.55315   -5.89 -129.75   56.18   12.13   12.13 2.2521e+08 2.2521e+08 15.85493 1.86763 1.00000  2101.5   84823     1268       -1       -1
52906592 34.88616 35.86784 34.19954  120.29   25.90   70.35   12.18   11.94 1.2313e+08 1.431e+08 12.96338 1.12320 0.54850  659.23   36161      847       -1       -1
52906593 34.91311 35.89480 34.19966  144.87   57.10   71.88   11.35   12.36 1.1386e+08 1.5662e+08 12.62958 1.41455 0.32930  567.26   32378      731       -1       -1
52906599 35.61896 36.13153 35.14376  109.24 -214.62  -89.56   14.64   14.41 2.7268e+08 5.3775e+08 16.89718 1.08532 0.60160  3033.9 1.1112e+05     1576       -1       -1
52906623 35.73595 36.14067 34.26093  116.90 -127.24  -23.82   11.11   11.20 1.4606e+08 1.5493e+08 13.72113 1.36466 0.57500  915.03   46022     1054       -1       -1
52906641 35.65906 36.12792 34.22925  176.55 -143.46  -39.86   10.03    9.74 1.5845e+08 1.6169e+08 14.10141 1.88341 0.70780  1069.9   51631     1258       -1       -1
52906657 35.65639 35.67896 34.66331   80.05   70.17   81.46   13.64   13.34 2.4676e+08 3.2113e+08 16.34507 1.82338 0.64140  4153.1 1.3998e+05     1419       -1       -1
52906670 35.53033 35.70439 34.30839  132.54 -182.14    3.80   12.02   12.02 2.7437e+08 2.7437e+08 16.93239 2.60133 1.00000  3070.1 1.1209e+05     1529       -1       -1
52906677 35.57742 35.59989 35.28859  -38.37  -62.67 -133.22   13.04   12.70 2.3113e+08 2.8366e+08 15.99014 1.44531 0.39240  2208.8   87986     1523       -1       -1
52906681 35.48547 36.41092 34.17208   23.65 -147.35  -95.15    8.51    7.87 3.1775e+07 3.9901e+07 8.25352 0.63967 0.72110  48.928  5340.8      368       -1       -1
52906683 35.47677 36.43035 34.14913   12.42  -72.27  -13.08    9.15    9.01 1.0648e+08 1.2425e+08 12.35070 1.41925 0.53520  498.77   29455      931       -1       -1
52906695 35.38620 35.99230 34.30776  -12.94 -141.14  -43.18   11.34   11.34 2.1296e+08 2.1296e+08 15.56056 1.95349 1.00000  1887.5   78380     1297       -1       -1
52906699 34.70282 35.99757 34.50149  217.77   40.53  165.31   11.60   12.52 1.5958e+08 3.1282e+08 14.13521 1.06379 0.73440  1084.6   52150     1365       -1       -1
52906720 35.20861 36.10554 34.05587  -20.76 -146.03  -48.79   12.84   12.94 2.438e+08 2.4479e+08 16.27746 1.53331 0.97340  2447.2   94875     1458       -1       -1
52906725 35.48092 35.70533 35.50045   29.84 -249.91  -62.12   10.73   10.78 1.8803e+08 1.9211e+08 14.92676 1.40581 0.78750  1486.2   65745     1315       -1       -1
52906727 35.33108 35.33661 36.00924  101.31  -39.78 -169.47   13.05   13.05 2.3352e+08 2.3352e+08 16.04789 1.37470 1.00000  2252.9   89275     1411       -1       -1
52906732 35.72261 35.76450 34.98127  -28.90 -168.25  -54.94   11.52   11.73 2.5e+08 2.5169e+08 16.41549 1.46990 0.96020    2568   98298     1420       -1       -1
52906742 35.28343 36.04478 34.49393  -42.98 -158.98  -53.24   11.70   11.25 1.6732e+08 1.8141e+08 14.36056 2.06057 0.70780  1187.9   55760     1205       -1       -1
52906790 35.68527 36.50612 35.25804  120.40 -225.01  -72.68    8.51    8.64 4.8423e+07 5.6366e+07 9.49718 0.97817 0.40570  109.86  9681.8      568       -1       -1
52906792 35.71182 36.36067 35.34103  115.15 -216.53  -77.27   16.39   16.43 2.6211e+08 3.0718e+08 16.67606 1.57493 0.65470  2812.3 1.0509e+05     1433       -1       -1
52906793 35.65768 35.53787 35.31339  -67.08 -183.19  -41.95   12.30   12.30 2.1915e+08 2.1915e+08 15.71127 1.51627 1.00000  1994.3   81620     1383       -1       -1
52906820 35.78123 35.79164 34.63846   24.97 -134.19    8.70   11.82   11.82 2.4535e+08 2.4535e+08 16.31127 1.54259 1.00000  2477.2   95727     1401       -1       -1
52906830 34.61526 35.49968 34.54665  247.16  119.52  127.24   14.38   14.09 2.4479e+08 2.5042e+08 16.29859 1.71086 0.53520  2466.3   95417     1393       -1       -1
52906835 35.15115 35.55612 34.07470   10.43  -85.43  126.86   11.33   11.33 2.407e+08 2.407e+08 16.20986 3.00188 1.00000  2387.8   93177     1356       -1       -1
52906837 34.94946 36.26323 34.46037   60.53 -122.29  -27.09   13.20   13.08 2.4817e+08 2.5338e+08 16.37465 1.38744 0.81410  2532.1   97283     1391       -1       -1
52906841 34.87135 35.32964 36.14410   -3.46  -46.30  -16.30   12.57   12.96 2.3493e+08 3.3986e+08 16.07746 2.47650 0.69460  4630.8 1.5165e+05     1387       -1       -1
52906883 34.30578 35.37050 34.32397  255.75   91.45    6.21   11.20   11.02 1.607e+08 1.6958e+08 14.16761 0.94623 0.85390  1099.3   52671     1078       -1       -1
52906884 35.11022 36.35870 35.26930  202.65 -234.39  -83.75   12.73   12.89 2.0761e+08 2.5e+08 15.43099 1.97868 0.60160  1797.5   75613     1353       -1       -1
52906888 35.67984 35.76815 36.64663   21.03 -233.58  -77.57   11.35   11.05 1.7324e+08 1.7493e+08 14.52535 0.92803 0.98670  1269.9   58564     1252       -1       -1
52906893 35.33688 35.77823 35.84642  -13.25   65.94 -134.93    8.98    9.17 1.078e+08 1.462e+08 12.40141 1.50402 0.93360  510.75   29974      740       -1       -1
52906902 34.35136 35.36181 34.10351   71.80  -68.52   55.54    9.44   13.40 1.2217e+08 2.6662e+08 12.92958 1.67156 0.57500  649.42   35765     1334       -1       -1
52906906 35.60796 35.37389 34.62603  -61.95 -166.45  -21.84    9.48    9.48 1.4352e+08 1.4352e+08 13.64366 1.25946 1.00000  884.78   44898     1017       -1       -1
52906909 35.60218 35.95654 36.30745  126.12 -150.27  -15.36   13.10   13.10 2.3746e+08 2.4718e+08 16.13803 2.37494 0.54850  2326.5   91411     1322       -1       -1
52906919 35.09933 35.66065 34.96490   24.10 -128.54   60.56   11.61   12.66 1.0345e+08 1.8986e+08 12.23239 1.24291 0.37920   471.9   28279      778       -1       -1
52906920 35.14563 35.63889 34.97454  230.36  -59.56   47.76    8.83    9.33 6.8085e+07 8.7746e+07 10.63944 1.52295 0.44560     344   22413      473       -1       -1
52906935 35.45218 35.78777 34.19352  145.07 -175.20   -4.78   12.19   12.09 1.8423e+08 1.8549e+08 14.82676 1.27611 0.94690    1429   63875     1101       -1       -1
52906938 35.24525 35.88361 34.45790   37.51 -151.08   54.06   11.23   11.23 2.2606e+08 2.2606e+08 15.87183 2.34092 1.00000  2116.7   85273     1291       -1       -1
52906953 35.49037 36.21812 34.96403   83.34 -273.10  -96.13   10.73   10.73 2.0958e+08 2.0958e+08 15.47746 1.36486 1.00000  1830.4   76629     1233       -1       -1
52906955 35.83271 35.82733 34.70046    0.45 -145.64  -54.55    8.88    8.88 1.1423e+08 1.1423e+08 12.64366 1.30990 1.00000  570.77   32526      830       -1       -1
52906956 35.85173 35.85536 34.71021   -3.06 -145.08  -47.07    9.34    8.69 7.5845e+07 1.0837e+08 11.02958 1.07270 0.64140  260.03   18244      463       -1       -1
52906958 34.26511 35.37181 33.85965  246.17  107.55   40.91   11.05   11.20 1.6817e+08 1.7507e+08 14.38169 1.41838 0.92030  1199.5   56158     1205       -1       -1
52906964 34.24723 35.94061 34.00473  154.78   47.42  155.22    9.69   10.82 1.8e+08 2.2282e+08 14.71408 2.18501 0.53520  1366.7   61816     1190       -1       -1
52906985 35.79964 35.67708 34.70338  -14.03 -152.04  -40.84    9.90   10.08 1.9014e+08 1.9296e+08 14.98169 2.10807 0.66800  1518.4   66790     1218       -1       -1
52906999 34.67801 35.96289 35.25470  256.91 -163.60  -87.74   12.68   12.57 2.1225e+08 2.1915e+08 15.54225 1.88330 0.84060  1875.5   78015     1270       -1       -1
52907001 33.90594 35.45871 35.38251  230.16 -155.91  -79.48   10.34   10.77 1.9085e+08 1.9183e+08 15.00141 1.70421 0.94690  1529.2   67140     1219       -1       -1
52907014 35.41512 35.35270 34.37400  114.04 -221.85   39.18    8.62    9.20 6.0521e+07 6.7324e+07 10.23099 0.51448 0.69460  168.59   13265      541       -1       -1
52907016 35.41765 35.35549 34.34285  -89.32   27.54  134.27    8.15    8.15 8.7563e+07 8.7563e+07 11.57042 1.10168 1.00000  342.62   22347      484       -1       -1
52907023 35.26542 36.17920 34.04845   63.82 -184.32  -92.30   10.41   10.37 1.8887e+08 1.9197e+08 14.95211 2.31900 0.65470    1499   66162     1230       -1       -1
52907031 34.16060 35.68056 35.64645  230.45 -174.02  -94.78   11.17   11.17 2.1845e+08 2.1845e+08 15.69296 2.16595 1.00000  1982.1   81250     1245       -1       -1
52907041 34.18356 35.39188 33.97769  135.96   -7.32   41.26    8.66    8.55 5.9761e+07 1.0383e+08 10.18732 1.13886 0.80080  164.54   13031      696       -1       -1
52907048 34.31008 35.60906 34.34063  253.07  113.50    9.06   11.62   12.03 1.7718e+08 1.7761e+08 14.63662 1.56673 0.94690    1326   60455     1142       -1       -1
52907056 35.54506 35.50515 36.05255   65.59  -41.66   14.40   13.07   13.24 2.2465e+08 2.6085e+08 15.84085 1.73389 0.69460  2786.2 1.0437e+05     1227       -1       -1
52907067 34.34454 35.68067 33.95763  218.70   -3.03  159.00    8.80    8.74 7.7169e+07 8.5479e+07 11.09296 1.22808 0.64140  268.81   18695      977       -1       -1
52907076 35.86368 36.22306 35.46756   24.81 -140.26  -40.77    9.08    9.51 1.6183e+08 1.6704e+08 14.20141 1.79600 0.80080  1114.2   53193      825       -1       -1
52907079 35.52308 35.60774 35.43551   29.67  -50.50   72.14   11.17   12.58 8.038e+07 1.4859e+08 11.24507 0.86665 0.23970  945.77   47154      727       -1       -1
52907086 34.16518 35.70273 35.59290  225.26 -165.06 -100.35    9.24    9.61 1.2331e+08 2.4606e+08 12.96901 1.88453 0.66800  661.11   36237      701       -1       -1
52907089 34.28591 35.57265 34.40563  241.39  115.69    0.30   11.57   11.57 1.9014e+08 1.9014e+08 14.98169 1.30617 1.00000  1518.4   66790     1144       -1       -1
52907093 34.80246 35.86492 34.47459  156.44   -0.86   83.80    9.52    8.94 4.8423e+07 5.4282e+07 9.49718 0.97905 0.53520  109.86  9681.8      719       -1       -1
52907098 35.24639 36.02657 35.47892  172.37 -228.94 -121.00   10.65   10.65 1.9718e+08 1.9718e+08 15.16901 1.47064 1.00000  1628.2   70309     1189       -1       -1
52907099 34.22495 35.63240 35.54666  202.19 -126.68 -123.80    9.69    9.69 1.7873e+08 1.7873e+08 14.67746 2.57046 1.00000  1348.3   61203     1175       -1       -1
52907105 35.44813 36.30460 34.64128   31.16 -250.10  -99.20   11.20   11.20 1.9915e+08 1.9915e+08 15.21690 1.27092 1.00000  1659.6   71304     1202       -1       -1
52907114 35.63280 35.91595 36.20225   89.85 -201.66 -103.48   14.76   14.84 1.9014e+08 3.3155e+08 14.98169 1.41074 0.66800  1518.4   66790     1177       -1       -1
52907131 35.39657 36.02768 35.29920   93.04 -219.25  -75.29   11.28   11.74 2.0366e+08 2.0859e+08 15.33099 0.83811 0.65470  1732.5   73593     1180       -1       -1
52907138 34.06554 35.87306 35.18855  214.58 -158.00  -83.37   12.26   11.99 2.0958e+08 2.3014e+08 15.47746 1.67357 0.58830  1830.4   76629     1172       -1       -1
52907140 35.68646 36.46880 35.26820   26.62 -151.65  -50.29    8.41    9.66 1.0042e+08 1.5042e+08 12.11127 1.20642 0.56180  445.73   27118      895       -1       -1
52907155 34.62751 35.90098 34.42782  154.01  -46.20   27.90   12.69   13.49 2.0127e+08 2.0521e+08 15.26901 1.66755 0.68130  1693.6   72375     1165       -1       -1
52907156 35.90818 36.13851 35.16799  148.04 -233.53  -92.11   11.64   11.84 1.9197e+08 1.931e+08 15.03099 1.87311 0.97340  1546.6   67700     1134       -1       -1
52907181 35.81877 35.45532 35.42797  -26.47   25.66  -37.17   12.36   11.78 1.8028e+08 2.1507e+08 14.71831 1.40013 0.68130  1370.8   61953     1029       -1       -1
52907183 35.41150 36.30440 34.09592   19.11  -79.87   -4.41   13.03   12.48 2.0239e+08 2.0282e+08 15.29859 1.62488 0.98670  1711.8   72947     1137       -1       -1
52907184 35.82408 36.22811 34.95017  156.70 -238.79  -97.18   10.92   10.92 1.907e+08 1.907e+08 14.99718 2.12940 1.00000    1527   67070     1112       -1       -1
52907186 35.40570 36.29140 35.54348  195.87 -191.66 -132.24   11.13   11.13 1.6423e+08 1.6423e+08 14.26761 1.58885 1.00000    1146   54308      992       -1       -1
52907191 35.74929 35.91084 34.32555  122.45 -138.31  -13.31   10.68   10.96 1.6732e+08 1.7141e+08 14.36056 2.03883 0.80080  1187.9   55760     1083       -1       -1
52907213 35.05732 35.58392 33.49596   70.31  -66.41   90.69   10.50   10.31 1.7366e+08 1.7451e+08 14.53662 1.83569 0.98670  1275.8   58766     1108       -1       -1
52907232 35.21302 35.95212 34.47915   16.50 -132.38   71.13   12.13   12.30 2.0211e+08 2.0282e+08 15.29296 1.75295 0.98670  1707.3   72804     1093       -1       -1
52907237 35.85549 36.36106 34.45934   16.04  -79.97  -10.40    8.71    8.62 1.0742e+08 1.1442e+08 12.38732 1.75859 0.69460   507.3   29824      925       -1       -1
52907251 35.70135 36.30553 35.68472   37.70 -163.58  -22.27   11.24   11.24 1.3825e+08 1.3825e+08 13.47324 1.44200 1.00000  823.49   42589      840       -1       -1
52907257 35.08699 35.77268 34.86401  196.99 -117.56   64.69   13.81   13.94 2.0014e+08 2.1662e+08 15.24085 1.44650 0.54850  1675.4   71803     1103       -1       -1
52907292 35.60974 35.41515 34.64131  -61.29 -169.26   -9.54   12.13   12.26 1.731e+08 1.7366e+08 14.52113 1.18874 0.98670  1267.9   58497     1093       -1       -1
52907297 35.69863 35.37819 35.20654   24.68   83.78  -31.52    8.52    8.50 6.8845e+07 7.0549e+07 10.67887 1.31214 0.80080  215.91   15913      627       -1       -1
52907315 35.09296 35.65935 35.91634   58.77  109.98  -35.93   10.80   11.17 9.7775e+07 1.1348e+08 12.00423 1.68226 0.65470  563.63   32226      868       -1       -1
52907321 35.09711 35.47563 34.06145  134.10   22.41  109.72   12.27   13.27 1.7592e+08 2.969e+08 14.60000 1.86476 0.53520  1307.8   59845     1004       -1       -1
52907331 35.13813 35.65651 34.91690  205.87  -96.62  141.92   11.86   12.00 1.3144e+08 2.0127e+08 13.24930 1.62587 0.45880   747.3   39654      976       -1       -1
52907342 35.27570 35.38433 34.11031  -20.83   84.03  152.27    9.00    8.93 1.4014e+08 1.562e+08 13.53521 0.70275 0.80080  845.21   43412      931       -1       -1
52907351 35.12225 35.62975 34.18327  -69.52  -22.30  121.02   10.20   10.00 1.5113e+08 1.5268e+08 13.87887 1.35958 0.50860     977   48294     1002       -1       -1
52907358 34.73667 35.45230 33.83517  195.34 -188.25   99.20    9.50    9.86 1.4085e+08 1.4423e+08 13.55915 1.97502 0.97340  853.38   43721     1016       -1       -1
52907361 35.65567 35.99054 36.28630   -2.95  -68.45  -20.78   10.58   10.83 1.493e+08 1.5183e+08 13.82113 1.16960 0.90700   954.4   47470     1009       -1       -1
52907369 35.03174 35.86447 35.26513    2.13  -56.28 -142.03   11.71   12.32 1.8915e+08 2.093e+08 14.95634 1.64320 0.68130  1503.3   66302     1042       -1       -1
52907371 35.49964 36.34098 35.06742   30.73 -163.06  -62.04   12.67   13.08 1.7648e+08 2.2845e+08 14.61549 1.86020 0.40570  1315.9   60116     1041       -1       -1
52907375 34.42063 36.19904 35.05168  238.99 -148.33 -110.93   11.62   11.76 1.8704e+08 1.8775e+08 14.90141 1.62181 0.80080  1471.2   65259     1040       -1       -1
52907379 35.36756 36.51173 34.40958   43.01  -84.20  -33.71   12.09   12.13 1.631e+08 1.6423e+08 14.23521 1.34607 0.96020    1131   53782     1002       -1       -1
52907397 35.74791 36.02651 36.37803  119.93 -240.32  -43.43   12.49   17.46 1.3314e+08 8.007e+08 13.30563 1.25614 0.45880  766.01   40382      896       -1       -1
52907415 34.94757 36.61927 35.27813  169.16 -204.02 -118.52   15.03   16.12 1.8972e+08 2.9352e+08 14.97183 1.76546 0.47210  1511.9   66581     1023       -1       -1
52907417 34.81063 35.39632 35.93194   36.80  -53.32  -88.43   12.64   13.92 1.8803e+08 3.2662e+08 14.92676 1.16534 0.57500  4290.6 1.4337e+05     1022       -1       -1
52907435 34.75787 36.16578 35.56472  211.16 -128.45 -147.28    9.80    9.80 1.5789e+08 1.5789e+08 14.08451 0.94048 1.00000  1062.6   51372      990       -1       -1
52907436 34.75909 36.33633 35.05607  188.38 -155.39 -111.36    9.15   10.25 7.262e+07 1.2142e+08 10.87183 1.43825 0.72110  239.21   17158      587       -1       -1
